iter	MAPE	RMSE	R2	MAE
2746	0.142421066	509733.7544	0.9819184762	294986.5228
2747	0.1423669994	509708.7891	0.9819202473	294943.3138
2748	0.1423205343	509675.0237	0.9819226426	294900.4219
2749	0.1422910205	509649.4263	0.9819244584	294870.1453
2750	0.1422826157	509608.811	0.9819273392	294828.5073
2751	0.1422543799	509588.1694	0.9819288033	294827.1258
2752	0.1422249438	509556.8879	0.9819310218	294796.2649
2753	0.1422070706	509530.2784	0.9819329089	294765.0599
2754	0.1421576525	509475.5879	0.9819367872	294713.0452
2755	0.1421274012	509379.2791	0.9819436157	294653.2437
2756	0.1421187397	509366.0019	0.981944557	294647.005
2757	0.1420714547	509339.5844	0.9819464298	294599.9767
2758	0.1420341388	509287.9071	0.981950093	294543.8988
2759	0.1419884884	509256.9503	0.9819522872	294512.3679
2760	0.1420030133	509151.1468	0.9819597857	294452.4583
2761	0.1420014813	509135.6712	0.9819608823	294436.6204
2762	0.1419778693	509074.493	0.9819652172	294389.2825
2763	0.1419610372	509018.3827	0.9819691926	294345.3477
2764	0.1419354742	509004.264	0.9819701928	294346.7723
2765	0.1419274943	508949.104	0.9819741004	294304.2762
2766	0.1419320435	508942.8761	0.9819745415	294304.1968
2767	0.1418790219	508870.0733	0.9819796981	294224.9905
2768	0.141842079	508833.1016	0.9819823165	294183.5483
2769	0.1418268303	508775.3037	0.9819864095	294143.8757
2770	0.1418206821	508738.7161	0.9819890003	294128.224
2771	0.1418096299	508690.5055	0.9819924137	294092.0229
2772	0.1417786523	508679.974	0.9819931594	294082.7661
2773	0.1417130157	508622.4436	0.9819972322	294029.8338
2774	0.1416951645	508569.6353	0.9820009703	293993.8775
2775	0.1416990075	508547.6152	0.9820025289	293982.7876
2776	0.1416335655	508505.9156	0.9820054803	293923.4126
2777	0.1415875478	508464.037	0.9820084441	293879.4713
2778	0.141547537	508413.1704	0.9820120436	293812.0974
2779	0.1415346417	508375.9099	0.9820146801	293779.3723
2780	0.1414908522	508340.0497	0.9820172174	293732.2769
2781	0.1414596772	508288.3507	0.9820208749	293681.5488
2782	0.1414444206	508266.9276	0.9820223905	293658.5926
2783	0.1413799569	508176.4755	0.9820287886	293565.0332
2784	0.1413088666	508139.8036	0.9820313822	293512.2084
2785	0.1412897464	508042.8634	0.9820382375	293453.455
2786	0.1412265381	507991.789	0.9820418487	293382.802
2787	0.1412259581	507978.6281	0.9820427792	293374.2415
2788	0.1412090292	507971.0314	0.9820433163	293362.8336
2789	0.1411430151	507877.5149	0.9820499273	293272.0816
2790	0.1410768721	507847.8918	0.9820520212	293237.4323
2791	0.1410711341	507819.718	0.9820540125	293216.912
2792	0.1410458761	507679.9664	0.9820638886	293101.479
2793	0.1410481637	507674.4384	0.9820642792	293099.9041
2794	0.1410267122	507582.2489	0.9820707926	292995.1586
2795	0.1410113304	507511.588	0.9820757841	292961.5128
2796	0.1410083329	507495.9198	0.9820768908	292954.1279
2797	0.1409894522	507446.988	0.9820803469	292922.6933
2798	0.1409633308	507359.5801	0.9820865197	292845.6238
2799	0.1409070197	507318.2168	0.9820894404	292787.4102
2800	0.140905055	507283.1298	0.9820919178	292767.7356
2801	0.1408876716	507220.7102	0.9820963246	292712.6422
2802	0.1408687917	507083.7281	0.9821059935	292598.511
2803	0.140805444	507020.2599	0.9821104726	292507.9295
2804	0.1407874815	506950.5716	0.98211539	292454.5673
2805	0.1407720326	506942.5219	0.9821159579	292441.0456
2806	0.1407499963	506910.0076	0.982118252	292395.6066
2807	0.1407309186	506838.1771	0.9821233194	292344.7533
2808	0.1406948459	506804.0883	0.982125724	292307.9263
2809	0.1406461269	506770.4682	0.9821280954	292259.5881
2810	0.1406292824	506746.2972	0.9821298002	292234.058
2811	0.1406068753	506693.3367	0.9821335353	292202.5909
2812	0.1405693152	506674.5157	0.9821348625	292173.8863
2813	0.1405202085	506637.3586	0.9821374827	292136.9591
2814	0.1405205602	506613.309	0.9821391785	292121.281
2815	0.1405210477	506593.5618	0.9821405709	292111.6101
2816	0.140496194	506532.7415	0.9821448589	292040.5364
2817	0.1404360594	506500.1699	0.9821471551	291991.8398
2818	0.1404281307	506463.259	0.9821497571	291970.6259
2819	0.1404211167	506384.8281	0.9821552852	291917.2418
2820	0.1403786269	506337.8108	0.9821585988	291859.7052
2821	0.1403266804	506304.0461	0.9821609782	291816.035
2822	0.1403225372	506270.1036	0.98216337	291793.2904
2823	0.1402824673	506223.0516	0.9821666852	291738.0081
2824	0.1402544002	506181.5136	0.9821696117	291688.7282
2825	0.1402149065	506150.1708	0.9821718198	291637.3779
2826	0.1401705245	506111.2446	0.9821745619	291595.7395
2827	0.1401367988	506052.1064	0.9821787274	291536.885
2828	0.1400431287	505976.2931	0.9821840667	291414.8535
2829	0.1400384796	505898.8072	0.982189523	291360.6814
2830	0.140021836	505858.73	0.9821923448	291325.5447
2831	0.1400219303	505839.2439	0.9821937167	291315.996
2832	0.1400145978	505828.9366	0.9821944423	291303.9964
2833	0.1400092195	505795.668	0.9821967844	291287.986
2834	0.139989148	505759.0484	0.9821993622	291248.1906
2835	0.1399616424	505689.24	0.9822042758	291189.7004
2836	0.1398990158	505661.8096	0.9822062064	291158.0148
2837	0.1398671504	505629.1567	0.9822085043	291123.7606
2838	0.1398516058	505583.6808	0.9822117045	291073.4486
2839	0.1398279925	505541.5954	0.9822146658	291012.5933
2840	0.1397901874	505519.9424	0.9822161893	290988.0412
2841	0.1397642733	505492.8334	0.9822180966	290961.7346
2842	0.1397383723	505452.3885	0.982220942	290928.9696
2843	0.1397209859	505365.3412	0.9822270652	290877.2398
2844	0.1396953021	505322.5503	0.9822300748	290822.0976
2845	0.1396753023	505278.6291	0.9822331637	290788.3472
2846	0.1396744423	505251.1204	0.9822350982	290774.8546
2847	0.1396670136	505237.1392	0.9822360814	290760.4681
2848	0.1396264681	505185.732	0.9822396961	290694.4283
2849	0.1396198381	505065.2135	0.982248169	290606.0966
2850	0.1395962896	505031.1959	0.9822505602	290569.0423
2851	0.1395313605	505003.0072	0.9822525415	290532.6662
2852	0.1395036116	504974.2942	0.9822545596	290505.1489
2853	0.1394874184	504958.7263	0.9822556537	290481.991
2854	0.1394728865	504890.868	0.9822604225	290449.6471
2855	0.1394158127	504865.8964	0.9822621773	290403.1882
2856	0.1393907313	504833.1236	0.98226448	290365.1231
2857	0.139373932	504765.8889	0.9822692038	290312.7177
2858	0.1393413594	504734.1851	0.9822714311	290271.3496
2859	0.1393149603	504693.5197	0.9822742877	290244.8939
2860	0.1392979935	504670.6429	0.9822758946	290219.4369
2861	0.1392823668	504620.3766	0.9822794251	290178.1304
2862	0.1392744759	504565.4308	0.9822832839	290146.9891
2863	0.1392727127	504485.3258	0.9822889089	290097.0124
2864	0.1392650459	504330.4469	0.982299782	290018.735
2865	0.1392583739	504322.3925	0.9823003473	290012.2881
2866	0.1392307607	504290.4856	0.9823025869	289970.5954
2867	0.1392159364	504253.8096	0.982305161	289931.1389
2868	0.1391929854	504207.2406	0.9823084291	289875.6334
2869	0.1391370639	504117.8438	0.9823147021	289792.516
2870	0.1390882579	504085.5471	0.982316968	289750.577
2871	0.1390684787	504038.1558	0.9823202928	289695.5442
2872	0.1390732093	504016.2865	0.9823218269	289683.1871
2873	0.1390582031	503930.9839	0.9823278104	289634.2569
2874	0.1390109191	503895.4102	0.9823303053	289604.0923
2875	0.1389608784	503853.8515	0.9823332198	289552.0599
2876	0.1389416473	503803.3997	0.9823367576	289497.8549
2877	0.1388981621	503771.4239	0.9823389997	289450.2598
2878	0.1388600769	503728.1768	0.9823420318	289390.5793
2879	0.138836173	503700.3872	0.9823439801	289373.7792
2880	0.1388145215	503667.321	0.9823462981	289350.0963
2881	0.1387219186	503638.9322	0.9823482881	289299.6038
2882	0.1387085563	503607.0389	0.9823505237	289271.0143
2883	0.1386476358	503569.7935	0.9823531342	289217.0108
2884	0.1386201215	503510.2564	0.9823573067	289152.996
2885	0.138591575	503473.5344	0.9823598801	289112.0847
2886	0.1385924486	503456.9686	0.9823610409	289099.8033
2887	0.1385111231	503420.3947	0.9823636036	289030.779
2888	0.1385062371	503388.411	0.9823658445	289015.0986
2889	0.1384934236	503372.2853	0.9823669743	288996.3925
2890	0.1384897981	503255.5748	0.98237515	288912.927
2891	0.13846258	503197.3793	0.982379226	288849.7292
2892	0.13844188	503176.9994	0.9823806533	288822.578
2893	0.1383910537	503149.8545	0.9823825542	288788.2078
2894	0.138389601	503124.8697	0.9823843038	288771.1127
2895	0.1383598263	503083.8791	0.9823871741	288712.0265
2896	0.1383289719	502989.3742	0.9823937907	288640.2673
2897	0.1383059164	502959.3209	0.9823958945	288611.3531
2898	0.138260901	502905.0178	0.9823996956	288523.4019
2899	0.1382459496	502839.9142	0.9824042522	288471.8996
2900	0.1382346624	502777.6068	0.9824086126	288440.498
2901	0.1382269066	502700.9155	0.9824139788	288391.3596
2902	0.1381669052	502675.218	0.9824157767	288361.9195
2903	0.1381608798	502644.004	0.9824179604	288331.6418
2904	0.1381450551	502599.5945	0.9824210671	288302.0864
2905	0.1381500794	502579.6263	0.9824224639	288292.4354
2906	0.1381348455	502523.325	0.9824264019	288234.6156
2907	0.1380893827	502487.9663	0.9824288749	288184.4855
2908	0.1380849364	502478.7507	0.9824295194	288179.6271
2909	0.1380501944	502417.2101	0.982433823	288120.6366
2910	0.1380198042	502364.0119	0.9824375427	288065.2921
2911	0.137991139	502280.4921	0.9824433819	287984.6986
2912	0.1379655117	502240.6133	0.9824461696	287945.9681
2913	0.1379288179	502212.1108	0.9824481619	287898.4865
2914	0.1379052183	502162.9546	0.9824515977	287872.3498
2915	0.1378840729	502105.2951	0.9824556274	287825.2411
2916	0.1378813684	502072.9305	0.982457889	287806.6281
2917	0.1378635234	502035.7755	0.9824604853	287773.2483
2918	0.1378369905	501980.6394	0.9824643376	287712.8714
2919	0.1378442578	501937.2384	0.9824673697	287657.7704
2920	0.1378320373	501896.8687	0.9824701898	287623.1144
2921	0.1378193332	501824.0583	0.9824752756	287577.9543
2922	0.1378022073	501787.8567	0.982477804	287545.7524
2923	0.1377845225	501731.6317	0.9824817305	287492.1658
2924	0.1377762191	501705.7338	0.9824835389	287468.3629
2925	0.1377593731	501619.73	0.9824895438	287405.1216
2926	0.1377181536	501583.8381	0.9824920495	287367.251
2927	0.1377189249	501565.7643	0.9824933113	287358.4006
2928	0.1376946266	501527.2041	0.982496003	287308.9665
2929	0.1376641141	501451.4099	0.9825012932	287238.6036
2930	0.1376062095	501414.0602	0.9825038998	287185.556
2931	0.1375883643	501296.751	0.9825120855	287081.9175
2932	0.1375801526	501292.9096	0.9825123536	287079.4379
2933	0.1375524896	501249.9979	0.9825153474	287033.2395
2934	0.1375433277	501209.5324	0.9825181703	286998.6906
2935	0.1375185184	501150.4434	0.982522292	286939.7037
2936	0.1375020357	501131.9123	0.9825235846	286917.1725
2937	0.1375031261	501123.2122	0.9825241914	286913.5105
2938	0.1374732984	501066.8694	0.9825281209	286869.8699
2939	0.137474111	501049.2151	0.982529352	286861.2868
2940	0.1374619173	501000.3227	0.9825327614	286828.3195
2941	0.137419869	500965.5868	0.9825351835	286778.9701
2942	0.1373957533	500911.8307	0.9825389314	286723.3453
2943	0.1373703395	500885.9928	0.9825407327	286697.3161
2944	0.137334712	500829.7731	0.9825446517	286635.3176
2945	0.1373280671	500820.6804	0.9825452856	286623.8553
2946	0.137271655	500791.6259	0.9825473107	286570.1807
2947	0.137241528	500744.5333	0.9825505929	286523.5958
2948	0.1372420666	500731.1205	0.9825515277	286517.7948
2949	0.1372306412	500715.9032	0.9825525882	286504.8924
2950	0.1371983687	500665.7132	0.9825560858	286458.4791
2951	0.1371749293	500604.8594	0.982560326	286402.8124
2952	0.1371507095	500548.6205	0.9825642442	286343.7436
2953	0.1371212378	500511.5541	0.9825668264	286304.9725
2954	0.1370976371	500456.5753	0.9825706561	286247.0466
2955	0.1370456628	500430.647	0.982572462	286205.2585
2956	0.137010431	500387.3001	0.982575481	286154.6361
2957	0.136988989	500326.9079	0.9825796867	286095.0787
2958	0.1369577079	500300.9607	0.9825814935	286072.5168
2959	0.1369312217	500268.1221	0.9825837801	286038.7693
2960	0.1369154724	500205.9694	0.9825881073	285986.2399
2961	0.136896742	500046.2279	0.9825992266	285912.5541
2962	0.1368823918	499932.6773	0.9826071284	285810.015
2963	0.1368724323	499901.2594	0.9826093145	285781.0549
2964	0.1368591682	499866.3859	0.9826117408	285752.6654
2965	0.1368561316	499795.207	0.9826166924	285706.5626
2966	0.1368469969	499760.0813	0.9826191357	285687.06
2967	0.1368002646	499725.5648	0.9826215365	285642.7821
2968	0.1367953945	499665.7646	0.9826256955	285613.7102
2969	0.1367397665	499594.9814	0.9826306177	285515.3522
2970	0.1367274341	499559.2852	0.9826330997	285485.7298
2971	0.136652776	499489.9988	0.9826379168	285391.9515
2972	0.13661622	499462.0979	0.9826398564	285342.8111
2973	0.1366035992	499428.5812	0.9826421862	285306.0343
2974	0.1365923117	499370.84	0.9826461996	285261.956
2975	0.1365681863	499319.5846	0.9826497618	285209.8992
2976	0.1365196536	499293.9333	0.9826515444	285162.3818
2977	0.1365035368	499258.8835	0.98265398	285136.7945
2978	0.1364991818	499242.5268	0.9826551166	285113.6352
2979	0.1364774644	499190.9154	0.9826587026	285081.8312
2980	0.1364687772	499170.0621	0.9826601514	285063.1265
2981	0.1364526849	499131.8981	0.9826628027	285017.9786
2982	0.1363991161	499106.8004	0.9826645462	284985.269
2983	0.1363990713	499065.1864	0.9826674368	284962.5854
2984	0.1363828389	499046.2246	0.9826687539	284938.0343
2985	0.1363694881	499005.8199	0.9826715602	284895.0902
2986	0.1363608357	498985.3504	0.9826729818	284876.5011
2987	0.1363214436	498968.0251	0.982674185	284846.7224
2988	0.1362892901	498924.8288	0.9826771847	284807.6843
2989	0.1362723024	498873.8066	0.9826807276	284766.7074
2990	0.1362329372	498836.1109	0.9826833448	284720.5823
2991	0.136196018	498811.1969	0.9826850745	284677.897
2992	0.1361394397	498782.9362	0.9826870364	284632.0731
2993	0.1361232419	498746.2647	0.9826895821	284603.0495
2994	0.1361071067	498732.7206	0.9826905223	284578.9964
2995	0.1360839233	498710.5947	0.9826920581	284552.6189
2996	0.1360679881	498692.0152	0.9826933477	284528.5301
2997	0.1360520183	498678.8028	0.9826942647	284504.8022
2998	0.1360218912	498607.1559	0.9826992371	284443.9661
2999	0.1359895539	498568.0002	0.9827019542	284403.2105
3000	0.1359710983	498532.0561	0.9827044483	284362.5224
3001	0.1359650372	498523.5369	0.9827050395	284358.0485
3002	0.135952987	498490.5103	0.9827073309	284329.8147
3003	0.1358734505	498451.665	0.9827100259	284252.0959
3004	0.13585019	498394.151	0.9827140157	284193.0114
3005	0.1358041112	498345.0041	0.9827174247	284123.2463
3006	0.1358022724	498318.5813	0.9827192573	284098.5628
3007	0.1357670608	498280.9172	0.9827218695	284051.9736
3008	0.1357322941	498254.4156	0.9827237073	284004.5716
3009	0.135673995	498214.7749	0.9827264562	283949.2428
3010	0.1356490253	498150.1404	0.9827309378	283899.8096
3011	0.1356427121	498100.9204	0.9827343502	283870.0071
3012	0.1355924346	498077.0434	0.9827360054	283832.453
3013	0.1355355611	498053.7887	0.9827376174	283810.1372
3014	0.1355310112	498024.5041	0.9827396474	283789.6909
3015	0.1354833167	497987.3727	0.9827422211	283748.5657
3016	0.1354665336	497960.5705	0.9827440787	283718.5652
3017	0.1354498188	497906.1571	0.9827478497	283663.4663
3018	0.1354081507	497861.0952	0.9827509723	283621.418
3019	0.1353762372	497822.6365	0.9827536371	283581.0293
3020	0.1353449356	497805.2905	0.9827548389	283553.4051
3021	0.1353175949	497752.392	0.9827585038	283511.8339
3022	0.1353078825	497668.4991	0.9827643151	283441.1802
3023	0.1352794172	497638.3772	0.9827664015	283401.5691
3024	0.1352629243	497585.0854	0.9827700924	283346.9743
3025	0.1352461439	497580.4918	0.9827704105	283346.3011
3026	0.1352189496	497550.4566	0.9827724905	283306.0555
3027	0.1352187906	497537.3024	0.9827734014	283295.857
3028	0.135192362	497506.9154	0.9827755055	283264.3722
3029	0.1351778875	497466.9948	0.9827782697	283203.7323
3030	0.1351674961	497436.9994	0.9827803464	283184.9587
3031	0.1351829734	497390.3661	0.9827835748	283155.1089
3032	0.1351229859	497345.2608	0.9827866972	283109.1974
3033	0.1351114452	497334.3265	0.9827874541	283091.0827
3034	0.1350963397	497283.3302	0.9827909838	283051.8123
3035	0.1350822448	497245.8609	0.9827935771	283025.439
3036	0.135055458	497226.4848	0.982794918	282990.6376
3037	0.1350119293	497182.1438	0.9827979864	282927.487
3038	0.1349961634	497130.2492	0.9828015773	282873.8445
3039	0.1349843816	497090.4079	0.9828043338	282809.4694
3040	0.1349656877	497035.7968	0.9828081119	282759.992
3041	0.1349662464	497019.4366	0.9828092436	282751.5296
3042	0.1349645935	497012.5404	0.9828097207	282747.1443
3043	0.1349099515	496989.1175	0.9828113409	282708.2175
3044	0.1348927134	496950.5206	0.9828140106	282653.8429
3045	0.1348614235	496938.2868	0.9828148567	282633.0052
3046	0.1348303674	496855.7534	0.9828205646	282568.6009
3047	0.1348043011	496833.2573	0.9828221202	282550.9795
3048	0.134786255	496795.6632	0.9828247197	282534.5551
3049	0.1347741794	496749.4245	0.9828279167	282506.5694
3050	0.1347657737	496735.4674	0.9828288817	282491.1555
3051	0.1347534148	496683.8399	0.9828324508	282457.9717
3052	0.134721182	496648.2198	0.9828349131	282417.4381
3053	0.1347212415	496608.776	0.9828376395	282395.3809
3054	0.1346879322	496571.256	0.9828402327	282352.6409
3055	0.1346151898	496506.2737	0.9828447235	282254.1748
3056	0.1345833668	496469.4979	0.9828472648	282212.9584
3057	0.1345615391	496436.317	0.9828495575	282177.7063
3058	0.134533182	496395.5197	0.9828523762	282133.7084
3059	0.1345208588	496390.3503	0.9828527334	282125.6657
3060	0.1344910802	496362.8932	0.9828546303	282097.4493
3061	0.1344872584	496354.8994	0.9828551825	282088.017
3062	0.1344844102	496292.6118	0.9828594852	282043.4213
3063	0.1344021509	496228.8895	0.9828638865	281937.7354
3064	0.1344058369	496208.5691	0.9828652899	281915.3135
3065	0.1343970098	496134.9002	0.9828703773	281849.081
3066	0.1343609316	496097.429	0.9828729647	281799.9184
3067	0.134351391	496015.6042	0.982878614	281740.1975
3068	0.1343278223	495944.336	0.9828835337	281678.7299
3069	0.1343159975	495916.8269	0.9828854325	281652.071
3070	0.1342858004	495885.5871	0.9828875886	281606.6221
3071	0.1342188354	495819.7848	0.9828921298	281509.5407
3072	0.1342044898	495764.8525	0.9828959204	281460.8589
3073	0.1341494266	495725.9934	0.9828986016	281423.3223
3074	0.134119306	495692.7479	0.9829008953	281388.2808
3075	0.1341079149	495666.0856	0.9829027347	281361.9424
3076	0.1340198613	495657.358	0.9829033368	281344.6069
3077	0.1339995054	495631.2682	0.9829051366	281310.393
3078	0.13399417	495481.2678	0.9829154824	281236.5518
3079	0.1339809423	495456.4105	0.9829171965	281214.4137
3080	0.1339593766	495415.692	0.9829200043	281162.2846
3081	0.1339325133	495396.1513	0.9829213516	281145.3819
3082	0.1339142401	495340.6431	0.9829251787	281107.1143
